"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","Comments"
1550707566,84,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707021442,"NULL"
1550707566,84,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707028454,"NULL"
1550707566,84,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707031723,"NULL"
1550710335,85,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550708889997,"NULL"
1550710335,85,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550708898398,"NULL"
1550710335,85,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550708901968,"NULL"
1550706583,86,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706069963,"NULL"
1550706583,86,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706084468,"NULL"
1550706583,86,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706088870,"NULL"
1550706644,87,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705638829,"NULL"
1550706644,87,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550705667486,"NULL"
1550706644,87,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705668619,"NULL"
1550707461,88,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706797075,"NULL"
1550707461,88,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706816292,"NULL"
1550707461,88,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706818264,"NULL"
1550706819,89,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705586319,"NULL"
1550706819,89,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550705706539,"NULL"
1550706819,89,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705708508,"NULL"
1550706390,90,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705720350,"NULL"
1550706390,90,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705737245,"NULL"
1550706390,90,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705738573,"NULL"
1550705826,91,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705605664,"NULL"
1550705826,91,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550705627728,"NULL"
1550705826,91,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705631581,"NULL"
1550707562,92,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706964894,"NULL"
1550707562,92,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706976695,"NULL"
1550707562,92,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706978496,"NULL"
1550707530,93,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707027074,"NULL"
1550707530,93,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707038476,"NULL"
1550707530,93,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707039342,"NULL"
1550707680,94,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707041292,"NULL"
1550707680,94,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707059053,"NULL"
1550707680,94,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707060070,"NULL"
1550706161,95,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706001232,"NULL"
1550706161,95,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550706002887,"NULL"
1550706161,95,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706003970,"NULL"
1550706443,96,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705694586,"NULL"
1550706443,96,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705708340,"NULL"
1550706443,96,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705709616,"NULL"
1550708676,97,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707872536,"NULL"
1550708676,97,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550707875224,"NULL"
1550708676,97,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707876317,"NULL"
1550709941,98,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550709237254,"NULL"
1550709941,98,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550709265116,"NULL"
1550709941,98,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550709266630,"NULL"
1550706548,99,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705554868,"NULL"
1550706548,99,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705562225,"NULL"
1550706548,99,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705564274,"NULL"
1550706254,100,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705673978,"NULL"
1550706254,100,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705691348,"NULL"
1550706254,100,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705695335,"NULL"
1550706049,101,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705513569,"NULL"
1550706049,101,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705522653,"NULL"
1550706049,101,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705524325,"NULL"
1550707367,102,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706047354,"NULL"
1550707367,102,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706055236,"NULL"
1550707367,102,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706058698,"NULL"
1550706411,103,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705808071,"NULL"
1550706411,103,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705822158,"NULL"
1550706411,103,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705824564,"NULL"
1550706424,104,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705877655,"NULL"
1550706424,104,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705895064,"NULL"
1550706424,104,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705896774,"NULL"
1550705792,105,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705419045,"NULL"
1550705792,105,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550705427979,"NULL"
1550705792,105,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705428764,"NULL"
1550708374,106,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706468787,"NULL"
1550708374,106,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550706474042,"NULL"
1550708374,106,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706476590,"NULL"
1550706862,107,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706420720,"NULL"
1550706862,107,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550706481308,"NULL"
1550706862,107,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706482959,"NULL"
1550707559,108,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705722622,"NULL"
1550707559,108,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550705742452,"NULL"
1550707559,108,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705743334,"NULL"
1550708188,109,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707545687,"NULL"
1550708188,109,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707573766,"NULL"
1550708188,109,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707575974,"NULL"
1550708185,110,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705728547,"NULL"
1550708185,110,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550705818361,"NULL"
1550708185,110,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705819658,"NULL"
1550705916,111,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705620269,"NULL"
1550705916,111,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705626928,"NULL"
1550705916,111,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705634546,"NULL"
1550708840,112,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550708364232,"NULL"
1550708840,112,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550708379346,"NULL"
1550708840,112,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550708380569,"NULL"
1550709458,113,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550708786607,"NULL"
1550709458,113,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550708816685,"NULL"
1550709458,113,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550708818850,"NULL"
1550706544,114,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705739560,"NULL"
1550706544,114,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705750762,"NULL"
1550706544,114,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705755532,"NULL"
1550706841,115,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706444033,"NULL"
1550706841,115,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706452492,"NULL"
1550706841,115,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706453328,"NULL"
1550706701,116,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705511741,"NULL"
1550706701,116,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705521757,"NULL"
1550706701,116,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705523018,"NULL"
1550706257,117,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705671764,"NULL"
1550706257,117,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705706289,"NULL"
1550706257,117,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705708419,"NULL"
1550707272,118,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706371007,"NULL"
1550707272,118,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706392284,"NULL"
1550707272,118,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706395240,"NULL"
1550707749,119,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706910874,"NULL"
1550707749,119,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550706915594,"NULL"
1550707749,119,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706916170,"NULL"
1550706356,120,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705679444,"NULL"
1550706356,120,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705770650,"NULL"
1550706356,120,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705772419,"NULL"
1550708792,121,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550704858379,"NULL"
1550708792,121,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550704873428,"NULL"
1550708792,121,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550704874955,"NULL"
1550706525,122,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705704435,"NULL"
1550706525,122,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550705969862,"NULL"
1550706525,122,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705983410,"NULL"
1550707765,123,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707090152,"NULL"
1550707765,123,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707138988,"NULL"
1550707765,123,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707140529,"NULL"
1550705907,124,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705648617,"NULL"
1550705907,124,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550705650036,"NULL"
1550705907,124,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705651908,"NULL"
1550705935,125,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705553314,"NULL"
1550705935,125,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705559203,"NULL"
1550705935,125,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705570147,"NULL"
1550707092,126,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705753807,"NULL"
1550707092,126,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705772538,"NULL"
1550707092,126,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705773652,"NULL"
1550706023,127,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550612005800,"NULL"
1550706023,127,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550612066636,"NULL"
1550706023,127,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550612067757,"NULL"
1550705906,128,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705753182,"NULL"
1550705906,128,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705754830,"NULL"
1550705906,128,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705756075,"NULL"
1550706215,129,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705508221,"NULL"
1550706215,129,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705546467,"NULL"
1550706215,129,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705548139,"NULL"
1550709930,130,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707577827,"NULL"
1550709930,130,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707590232,"NULL"
1550709930,130,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707592514,"NULL"
1550706610,131,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706358346,"NULL"
1550706610,131,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550706367083,"NULL"
1550706610,131,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706378234,"NULL"
1550707359,132,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706829066,"NULL"
1550707359,132,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550706838152,"NULL"
1550707359,132,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706852204,"NULL"
1550706665,133,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706150233,"NULL"
1550706665,133,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706161155,"NULL"
1550706665,133,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706162834,"NULL"
1550706224,134,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705713562,"NULL"
1550706224,134,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705731986,"NULL"
1550706224,134,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705733269,"NULL"
1550705703,135,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705511445,"NULL"
1550705703,135,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550705513901,"NULL"
1550705703,135,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705515860,"NULL"
1550706958,136,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706220318,"NULL"
1550706958,136,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706249294,"NULL"
1550706958,136,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706253385,"NULL"
1550706549,137,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705932903,"NULL"
1550706549,137,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550705966996,"NULL"
1550706549,137,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705995848,"NULL"
1550705841,138,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705506964,"NULL"
1550705841,138,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705543227,"NULL"
1550705841,138,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705550748,"NULL"
1550708233,139,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706226099,"NULL"
1550708233,139,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550706260417,"NULL"
1550708233,139,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706262602,"NULL"
1550705977,140,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705523461,"NULL"
1550705977,140,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705533123,"NULL"
1550705977,140,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705534398,"NULL"
1550706803,141,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705996415,"NULL"
1550706803,141,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706034091,"NULL"
1550706803,141,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706035861,"NULL"
1550709546,142,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550709100057,"NULL"
1550709546,142,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550709106573,"NULL"
1550709546,142,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550709108035,"NULL"
1550707060,143,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705562650,"NULL"
1550707060,143,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705593717,"NULL"
1550707060,143,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705595903,"NULL"
1550706165,144,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705975793,"NULL"
1550706165,144,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550705990295,"NULL"
1550706165,144,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705991849,"NULL"
1550707028,145,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706483230,"NULL"
1550707028,145,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706492032,"NULL"
1550707028,145,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706497010,"NULL"
1550706298,146,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706044234,"NULL"
1550706298,146,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550706047646,"NULL"
1550706298,146,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706049425,"NULL"
1550706721,147,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706074206,"NULL"
1550706721,147,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706082667,"NULL"
1550706721,147,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706083818,"NULL"
1550706338,148,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706027796,"NULL"
1550706338,148,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550706038850,"NULL"
1550706338,148,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706040015,"NULL"
1550706848,149,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705874164,"NULL"
1550706848,149,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705903103,"NULL"
1550706848,149,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705904354,"NULL"
1550706450,150,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705624925,"NULL"
1550706450,150,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705637508,"NULL"
1550706450,150,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705638761,"NULL"
1550706099,151,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705482053,"NULL"
1550706099,151,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice1",1550705505288,"NULL"
1550706099,151,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705506646,"NULL"
1550709668,152,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550708664905,"NULL"
1550709668,152,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550708687394,"NULL"
1550709668,152,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550708688769,"NULL"
1550706670,153,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706005640,"NULL"
1550706670,153,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706106805,"NULL"
1550706670,153,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706107867,"NULL"
1550706514,154,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705681811,"NULL"
1550706514,154,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705684637,"NULL"
1550706514,154,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705685632,"NULL"
1550705965,155,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705510654,"NULL"
1550705965,155,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705557519,"NULL"
1550705965,155,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705558265,"NULL"
1550722068,156,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550720863681,"NULL"
1550722068,156,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550720879097,"NULL"
1550722068,156,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550720881878,"NULL"
1550707548,157,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707194780,"NULL"
1550707548,157,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice3",1550707248645,"NULL"
1550707548,157,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707250014,"NULL"
1550707040,158,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706111332,"NULL"
1550707040,158,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706123230,"NULL"
1550707040,158,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706124454,"NULL"
1550709042,159,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550708166781,"NULL"
1550709042,159,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550708216331,"NULL"
1550709042,159,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550708219237,"NULL"
1550706679,160,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705873335,"NULL"
1550706679,160,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705923135,"NULL"
1550706679,160,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705926325,"NULL"
1550708414,161,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550707037194,"NULL"
1550708414,161,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550707051512,"NULL"
1550708414,161,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550707052641,"NULL"
1550706359,162,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705817242,"NULL"
1550706359,162,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705833126,"NULL"
1550706359,162,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705834472,"NULL"
1550706641,163,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706071348,"NULL"
1550706641,163,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706076297,"NULL"
1550706641,163,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706077777,"NULL"
1550706127,164,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705692714,"NULL"
1550706127,164,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice4",1550705702214,"NULL"
1550706127,164,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705704876,"NULL"
1550707209,165,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706382377,"NULL"
1550707209,165,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550706395905,"NULL"
1550707209,165,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550706399479,"NULL"
1550706716,166,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550705636920,"NULL"
1550706716,166,"PennController",69,0,"instruction_check","NULL","Selector","instruction_verification","Selection","choice2",1550705654379,"NULL"
1550706716,166,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","End",1550705657300,"NULL"
1550706806,167,"PennController",69,0,"instruction_check","NULL","PennController",5,"_Trial_","Start",1550706010067,"NULL"
